ID,NAME,VOL,DEN,PLD_A,LCD_A,Sa_m2cm-3,Sa_m2g-1,Va_A3,Va_m3m-3,Va_cm3g-1,C2H6_UC,C2H6_Qst,C2H6_Qff,C2H6_Qfm,C2H4_UC,C2H4_Qst,C2H4_Qff,C2H4_Qfm,C2H6_bar,C2H4_bar,C2H6_UC_Z,C2H4_UC_Z,C2H6_Ds,C2H4_Ds,Sads_C2H6_C2H4,Sdiff_C2H6_C2H4,P_C2H6,P_C2H4,Sperm_C2H6_C2H4
72,MN4553,15652.0,0.70615,5.58865,8.83803,2623.38989,3715.06006,11745.2998,0.7504,1.06267,5.80267,18.1594463,1.5837424,14.0979934,7.19636,16.4578407,1.4390712,12.541059,0.4958603,0.4967872,5.75,7.0,2.209e-08,2.518e-08,0.8063340355401897,0.8772835583796664,936289.214000183,1159001.4248043844,0.8078412967940997
73,MN4618,15609.5,0.70048,6.06411,8.503,2450.84009,3498.78003,11537.7998,0.73915,1.0552,6.20032,18.8447977,1.7133665,14.6537207,7.65005,17.1282611,1.5328609,13.1176897,0.4958603,0.4967872,6.0,7.5,1.879e-08,1.998e-08,0.8104940490585029,0.9404404404404405,796006.975273053,980293.1869602065,0.8120090865278713
74,MN4856,15877.7002,0.66601,6.63979,8.45093,2509.67993,3768.26001,12063.0996,0.75975,1.14075,5.10717,17.8614894,1.4552276,13.9285512,6.51318,16.1301127,1.3119511,12.340451,0.4958603,0.4967872,5.0,6.5,2.174e-08,2.39e-08,0.7841284902305786,0.9096234309623432,771059.1823582469,981498.0049196305,0.7855942431807437
75,MN52596,17849.4003,0.87664,5.78468,9.38396,2127.03003,2426.3501,12911.2002,0.72334,0.82513,9.80709,20.9253234,2.3333759,16.114237,11.79773,19.2110034,2.04748,14.6858128,0.4958603,0.4967872,9.75,11.75,8.882e-09,1.017e-08,0.831269235691951,0.8733529990167158,560447.1737189225,672948.6352114308,0.8328231077292222
76,MN52597,17780.1992,0.63811,6.95651,10.77499,2175.62988,3409.48999,13607.9003,0.76534,1.19939,6.35408,18.5293042,1.5850264,14.4665673,8.02429,16.8029919,1.4035234,12.921758,0.4958603,0.4967872,6.25,8.0,1.388e-08,1.515e-08,0.7918557280457211,0.9161716171617161,543033.1067254014,684493.2762786164,0.7933359253398494
77,MN52605,17900.4003,0.71415,6.73901,11.39146,2147.65991,3007.31006,13614.2998,0.76056,1.06499,9.80142,19.8418366,2.3492135,15.0149126,12.00622,18.1734905,2.0663113,13.6294686,0.4958603,0.4967872,9.75,12.0,1.505e-08,1.673e-08,0.8163618524398186,0.8995815899581588,918799.6361434892,1123380.945986772,0.8178878584560827
78,MN52611,13086.9003,0.62908,7.71791,11.66324,2216.38989,3523.23999,10636.7002,0.81278,1.29202,2.42464,14.8900035,0.9304865,11.4818064,3.39482,13.7097544,0.8341219,10.3979219,0.4958603,0.4967872,2.375,3.375,2.886e-08,3.06e-08,0.7142175431981667,0.9431372549019607,568633.5565416901,794677.4926192907,0.7155526132588075
79,MN52667,12018.2998,0.62218,6.84521,9.52008,2360.01001,3793.11011,9079.08984,0.75544,1.21417,5.76025,18.9278153,2.1778676,14.2722372,7.20623,17.4664912,1.9044946,13.084286,0.4958603,0.4967872,5.75,7.125,1.918e-08,2.103e-08,0.7993430684282906,0.9120304327151688,1010964.6533630542,1262384.6339306885,0.800837261631752
80,MN52672,12016.4003,0.74161,6.50921,8.96776,2322.59009,3131.80005,8802.7002,0.73256,0.98779,7.70511,20.5332308,2.7409223,15.3145979,9.14802,18.6240142,2.4876391,13.6586645,0.4958603,0.4967872,7.625,9.125,1.579e-08,1.807e-08,0.8422707864652679,0.8738240177089099,1162149.4714257182,1377206.9084948646,0.8438452234427284
81,MN52675,7737.33008,0.51288,7.03079,8.55821,2526.28003,4925.70996,6100.04004,0.78839,1.5372,1.93992,15.6249329,1.2281686,11.9190538,2.59825,14.2564523,1.0909647,10.6877771,0.4958603,0.4967872,1.875,2.5,3.927e-08,4.388e-08,0.7466256133936303,0.8949407474931632,1103459.9214493467,1475171.8646063753,0.7480212630979011
82,MN5738,15678.4003,0.75237,6.41163,10.06635,2478.76001,3294.59009,11695.9003,0.74599,0.99151,6.08472,19.1444521,1.747553,14.9191885,7.56688,17.3061516,1.5537591,13.274682,0.4958603,0.4967872,6.0,7.5,1.578e-08,1.894e-08,0.8041253462457446,0.8331573389651531,737254.8261259167,915130.0450295864,0.8056284788486876
83,MN6018,16144.9003,0.6271,7.34955,10.71376,2408.71997,3841.07007,12474.7998,0.77268,1.23215,5.51395,18.1426472,1.6554268,14.0095098,6.91616,16.4044485,1.4876171,12.4391208,0.4958603,0.4967872,5.5,6.75,2.232e-08,2.398e-08,0.797255991764216,0.9307756463719766,821439.8960226303,1028411.5404891124,0.7987462836443411
84,MN60608,6911.25,0.81032,6.81904,8.51767,2218.67993,2738.01001,5013.75977,0.72545,0.89526,5.93312,23.0087534,3.2796304,17.2514124,6.94793,20.7690268,3.0053746,15.2859416,0.4958603,0.4967872,5.83333,6.83333,1.132e-08,1.205e-08,0.8539406700988639,0.9394190871369295,1037556.7163058986,1212755.0435937021,0.8555369213154157
85,MN6146,15624.5,0.69042,6.53083,9.25331,2497.45996,3617.33008,11698.9003,0.74875,1.08449,5.71233,18.5595174,1.6040277,14.4777792,7.17067,16.8665322,1.4425811,12.9462406,0.4958603,0.4967872,5.5,7.0,1.796e-08,1.913e-08,0.796624304283979,0.9388395190799791,701483.97983745,878927.689138214,0.7981134153655495
86,MN6157,16153.5996,0.6332,6.90671,9.36554,2421.80005,3824.71997,12581.9003,0.77889,1.23009,3.84377,16.6094898,1.1592832,12.9724961,5.04218,15.0413506,1.0346683,11.5289718,0.4958603,0.4967872,3.75,5.0,2.254e-08,2.871e-08,0.7623230428108477,0.7850923023336815,685201.2980896822,897156.2169386379,0.7637480353508462
87,MN63736,12883.7998,0.68835,7.70204,10.29762,2255.78003,3277.1001,9950.28027,0.77231,1.12198,3.75213,17.034439,1.4356271,13.1211014,5.01476,15.6131841,1.2915885,11.843885,0.4958603,0.4967872,3.66667,5.0,3.129e-08,3.325e-08,0.7482172626406848,0.9410526315789473,971233.322043437,1295641.3252955023,0.7496158875774697
88,MN64539,8275.90039,0.76664,6.51623,8.84494,2267.37988,2957.55005,6103.81006,0.73754,0.96204,5.05901,20.498578,2.5066781,15.5141894,6.02457,18.6354692,2.3066191,13.8511395,0.4958603,0.4967872,5.0,6.0,1.418e-08,1.589e-08,0.8397296404556673,0.8923851478917559,974252.898390005,1158033.6115131925,0.8412993273286404
89,MN64541,8297.88965,0.8192,7.28305,8.72055,2108.44995,2573.78003,5993.56006,0.7223,0.88171,6.71554,22.0083466,3.2693038,16.2613322,7.83266,20.063339,2.9887778,14.5968506,0.4958603,0.4967872,6.625,7.75,1.234e-08,1.324e-08,0.8573766766334808,0.9320241691842901,1074730.0241113107,1251170.9661474063,0.8589793506962595
90,MN64548,7292.22021,0.72048,7.32383,9.10269,2444.42993,3392.77002,5627.99023,0.77178,1.0712,2.56425,16.9880981,1.4912142,13.0191734,3.2308,15.4551817,1.3485912,11.6288799,0.4958603,0.4967872,2.5,3.125,2.681e-08,2.734e-08,0.793688869629813,0.9806144842721288,964265.7977161468,1212649.8407711172,0.795172493572403
91,MN64563,11669.2002,0.6235,5.95864,8.80817,2588.95996,4152.31982,8961.62988,0.76797,1.23171,7.77161,20.1371066,2.5966114,15.0627846,9.20015,18.2757053,2.3131763,13.4848185,0.4958603,0.4967872,7.75,9.0,1.861e-08,2.112e-08,0.8447264446775323,0.881155303030303,1410781.8609456238,1666988.9392062428,0.8463054719591511
92,MN64566,4903.49023,1.00639,6.01979,8.54404,2257.83008,2243.51001,3445.43994,0.70265,0.69819,7.02027,25.6558053,5.0273253,18.1507694,7.497,23.2473033,4.4511172,16.3184756,0.4958603,0.4967872,7.0,7.41667,9.383e-09,1.039e-08,0.9364105642256902,0.9030798845043311,1491974.6113671171,1590318.34829838,0.9381609744762807
93,MN6574,20296.8007,0.54596,6.69052,9.37825,2683.3999,4915.02002,16006.0996,0.7886,1.44443,4.57966,15.9244153,0.9888153,12.4578895,6.08172,14.5926409,0.9115561,11.2033743,0.4958603,0.4967872,4.5,6.0,2.511e-08,2.986e-08,0.7530205270877317,0.8409243134628266,675759.2525769789,895723.8272535569,0.7544281306538119
94,MN6804,10602.5,0.82688,7.18493,8.44781,1896.72998,2293.84009,7530.5498,0.71026,0.85896,4.84915,20.6924116,1.9651298,16.2495712,5.71084,18.9205133,1.7672576,14.6755452,0.4958603,0.4967872,4.83333,5.66667,9.53e-09,9.836e-09,0.8491132652989752,0.9688897925986174,451203.55605816696,530390.6132622922,0.8507004927612375
95,MN6952,20341.4003,0.57216,6.70054,10.09605,2508.87012,4384.91992,15986.0996,0.78589,1.37355,5.53573,16.5316478,1.2872175,12.7667198,7.18593,14.9743836,1.1227726,11.3739005,0.4958603,0.4967872,5.5,7.0,2.849e-08,3.151e-08,0.770356794458059,0.9041574103459218,860082.7830317881,1114390.1843576734,0.7717968043011199
96,MN7153,15723.5996,0.7029,6.19307,8.72225,2529.58008,3598.76001,11849.7002,0.75362,1.07215,5.26455,17.8714527,1.535699,13.8580432,6.77225,16.2288892,1.3897469,12.3614318,0.4958603,0.4967872,5.25,6.75,2.06e-08,2.191e-08,0.777370888552549,0.9402099497946144,735777.3054340362,944728.586037541,0.7788240096767839
97,MN7358,15703.5,0.73356,5.73431,8.90282,2414.15991,3291.04004,11512.0,0.73308,0.99935,8.32243,20.0073453,2.1633087,15.3663261,9.97303,18.3490566,2.0032921,13.868054,0.4958603,0.4967872,8.25,9.75,1.421e-08,1.552e-08,0.8344936293182714,0.9155927835051546,824973.809658706,986747.5961759655,0.8360535286387355
98,MN7368,16181.2002,0.6503,6.94222,9.98906,2454.03003,3773.66992,12369.2002,0.76442,1.17548,5.83395,18.3593613,1.6964226,14.1852281,7.28238,16.7402211,1.5564364,12.7060742,0.4958603,0.4967872,5.75,7.25,1.935e-08,2.07e-08,0.8011048585764544,0.9347826086956522,748550.6187734405,932654.4127206376,0.8026023450528158
99,MN8276,20360.5996,0.60492,6.00562,9.74669,2558.09009,4228.77979,15604.2002,0.76639,1.26692,7.39465,17.7266917,1.5822258,13.6667554,9.33496,16.1993072,1.4435793,12.2780174,0.4958603,0.4967872,7.25,9.25,2.214e-08,2.376e-08,0.7921458688628553,0.9318181818181818,865505.990526078,1090570.7813282649,0.7936266085103909
100,MN8282,20367.3007,0.64383,6.59713,10.08858,2480.88989,3853.31006,15486.9003,0.76038,1.18102,8.55143,19.1033295,1.8078163,14.8178027,10.64708,17.1298688,1.6263509,13.0258073,0.4958603,0.4967872,8.5,10.5,1.634e-08,1.861e-08,0.8031713859574643,0.8780225685115529,783698.4792571194,973934.4267968,0.8046727353448703
