ID,NAME,VOL,DEN,PLD_A,LCD_A,Sa_m2cm-3,Sa_m2g-1,Va_A3,Va_m3m-3,Va_cm3g-1,C2H6_UC,C2H6_Qst,C2H6_Qff,C2H6_Qfm,C2H4_UC,C2H4_Qst,C2H4_Qff,C2H4_Qfm,C2H6_bar,C2H4_bar,C2H6_UC_Z,C2H4_UC_Z,C2H6_Ds,C2H4_Ds,Sads_C2H6_C2H4,Sdiff_C2H6_C2H4,P_C2H6,P_C2H4,Sperm_C2H4_C2H6
63,MN11542,10147.2998,1.10361,5.82176,7.1023,876.552,794.25897,6069.62012,0.59815,0.54199,8.34159,26.930698,2.5567646,21.8962229,9.084,24.2014842,2.4865632,19.2372105,0.4958603,0.4967872,8.33333,9.0,1.399e-09,1.428e-09,0.918272787318362,0.9796918767507002,115348.73972631563,127979.54854240471,1.1095010560675203
64,MN11568,11878.9003,0.89025,7.12362,8.16252,1498.18994,1682.89001,7908.02979,0.66572,0.74779,6.82026,23.0932755,2.2563703,18.3591946,7.72119,20.3276529,1.9284131,15.9215292,0.4958603,0.4967872,6.66667,7.66667,4.851e-09,4.738e-09,0.883317208875834,1.0238497256226256,279352.9208556002,308311.16211306496,1.1036618524294346
65,MN11597,9358.66992,0.87564,6.20739,7.68505,2008.87,2294.15991,6546.10986,0.69947,0.79881,5.51621,21.7865502,2.214001,17.0948386,6.45145,19.8762789,2.0377405,15.3608278,0.4958603,0.4967872,5.5,6.33333,4.853e-09,5.585e-09,0.8550341396120251,0.8689346463742166,286902.66911659087,385436.60790475144,1.3434403001253312
66,MN11627,5518.29004,1.21025,3.79951,5.85644,912.74902,754.18298,3537.21997,0.641,0.52964,5.84246,26.8084098,2.8798394,21.4508599,6.2627,24.1379508,2.5268665,19.1333737,0.4958603,0.4967872,5.77778,6.22222,3.624e-10,5.043e-10,0.9328979513628308,0.7186198691255206,38483.76917615961,57297.171352072546,1.4888658927818248
67,MN11636,14882.7998,0.80787,6.90164,8.4578,1811.09998,2241.84009,10468.2002,0.70338,0.87066,7.17043,20.7571085,2.1504505,16.1289474,8.373,18.7121794,1.8729436,14.3615253,0.4958603,0.4967872,7.16667,8.33333,8.432e-09,8.93e-09,0.8563752537919503,0.9442329227323629,407466.1136101171,502964.3346241312,1.2343709521459527
68,MN15287,11918.2002,0.64461,5.51097,12.37699,1941.48999,3011.8999,8577.53027,0.7197,1.1165,5.23515,20.90138,1.669167,16.7545025,6.56545,19.2344547,1.5364361,15.2203081,0.4958603,0.4967872,5.0,6.5,7.201e-09,7.898e-09,0.7973787021453214,0.9117498100785009,317255.30081400165,435569.5541823398,1.372930737689085
69,MN15327,3241.06006,0.92649,4.25879,8.53214,1785.17004,1926.81995,2108.08008,0.65043,0.70204,4.28444,28.3712801,5.4126008,20.4809688,4.94854,25.739253,4.9054943,18.3560481,0.4958603,0.4967872,4.27778,4.94444,4.211e-09,4.901e-09,0.8657988012625946,0.8592124056315036,558329.3644651236,749138.1113514845,1.341749438647481
70,MN33156,8265.58984,0.61562,5.28579,11.07777,2092.42993,3398.91992,5970.6499,0.72235,1.17338,5.62524,22.315781,2.5681131,17.2699574,6.83226,20.1702901,2.3546223,15.3379572,0.4958603,0.4967872,5.625,6.75,7.463e-09,8.978e-09,0.8233351775254455,0.83125417687681,509422.67482602096,742945.0634336274,1.458405956679018
71,MN33157,8268.08008,0.613,5.74765,11.48783,2055.25,3352.75,5969.5498,0.722,1.17781,5.40335,21.9779652,2.5335924,16.9666622,6.41854,20.4161959,2.3123325,15.6261528,0.4958603,0.4967872,5.375,6.375,8.097e-09,8.886e-09,0.8418347474659346,0.9112086428089129,530738.4601733848,690597.2162417463,1.3012006252875248
72,MN33217,5273.9502,1.06667,3.55818,7.76753,0.0,0.0,2991.07007,0.56714,0.53169,5.31631,31.2893947,3.5434073,25.2682769,5.27457,28.550056,3.0582438,23.0141016,0.4958603,0.4967872,5.25,5.25,4.441e-10,4.634e-10,1.007913441285261,0.9583513163573586,44900.63316608081,46397.37666574183,1.0333345744618967
73,MN33239,9736.20996,0.72742,6.2096,8.19843,1954.13,2686.38989,6593.8501,0.67725,0.93103,7.55953,23.5221583,3.0078113,18.0366365,8.54378,21.0675993,2.7500326,15.8398562,0.4958603,0.4967872,7.5,8.5,5.905e-09,7.14e-09,0.8847992340626748,0.8270308123249299,459856.5149499352,627256.04707658,1.3640255746835939
74,MN33242,5265.37988,1.10642,2.81865,6.01698,0.0,0.0,2748.79004,0.52205,0.47183,4.67007,32.7456313,3.439024,26.8288968,4.94548,29.7934155,3.1806402,24.1350647,0.4958603,0.4967872,4.625,4.875,2.746e-10,3.007e-10,0.9443107645769471,0.9132025274359827,24428.23885893978,28274.768251535163,1.1574624112203529
75,MN33447,3104.52002,0.82308,5.49725,7.57447,1745.54004,2120.72998,2069.04004,0.66646,0.80971,1.93933,23.1346857,2.4542425,18.2027326,2.10285,20.8569793,2.2687946,16.1104742,0.4958603,0.4967872,1.9375,2.0625,5.277e-09,6.47e-09,0.9222388663004969,0.8156105100463678,330629.5808906486,438737.15376698604,1.326974896151511
76,MN378,8051.35986,0.55688,6.99303,10.68058,2084.40991,3743.01001,5991.74023,0.74419,1.33635,3.65571,19.6181408,1.7313903,15.4090399,4.22486,17.7447232,1.5807752,13.6862375,0.4958603,0.4967872,3.625,4.125,1.265e-08,1.434e-08,0.8652854769152115,0.8821478382147839,576090.6396989401,753319.0872734669,1.3076398666486662
77,MN4,3375.37988,0.72746,7.55182,8.98169,2031.18005,2792.15991,2350.87988,0.69648,0.95741,3.96237,25.2154625,4.2508487,18.4869032,4.2859,22.4360753,3.8870363,16.0713284,0.4958603,0.4967872,3.91667,4.25,5.657e-09,5.912e-09,0.9245129377726965,0.9568673883626522,666065.7763846064,751521.3349656275,1.1282989782854067
78,MN42336,3771.18994,1.04783,5.80061,7.24966,1889.93005,1803.66003,2555.02002,0.67751,0.64658,2.59154,22.7287886,2.5605013,17.6905768,2.99519,20.495825,2.311531,15.7065835,0.4958603,0.4967872,2.55556,2.94444,5.864e-09,6.531e-09,0.865233925059846,0.8978716888684733,404176.43001325335,519292.56862220546,1.2848165554957705
79,MN43122,2335.22998,1.20316,3.13462,5.79078,0.0,0.0,1377.25,0.58977,0.49018,3.21962,37.0420878,4.2719422,30.2924351,2.69021,33.4270453,3.9931655,26.9561693,0.4958603,0.4967872,3.16667,2.66667,5.911e-11,1.223e-10,1.1967913285579936,0.4833197056418643,8173.9725578382295,14104.873013763412,1.7255836025823077
80,MN43270,30045.8007,0.5561,7.36324,15.24597,1875.73999,3373.02002,23064.3007,0.76764,1.3804,17.8606,20.9129181,2.4557873,15.9794203,20.78578,18.992755,2.2802508,14.2347937,0.4958603,0.4967872,17.75,20.75,1.047e-08,1.292e-08,0.8592701356408085,0.8103715170278638,624248.8260624055,894814.0399221678,1.4334252665982814
81,MN43274,6330.75,1.04633,5.13099,8.29151,1630.76001,1558.56006,3983.23999,0.62919,0.60133,9.34548,29.1518207,5.8250409,20.8490692,9.31352,26.5307468,5.2384421,18.8145941,0.4958603,0.4967872,9.25,9.25,2.381e-09,2.646e-09,1.0034315704481227,0.8998488284202569,352536.4679937427,389704.72725957364,1.1054309628656365
82,MN43280,6312.97998,0.71481,6.39821,9.59857,1937.37,2710.33008,4429.18994,0.7016,0.98152,8.3747,25.865916,5.0191606,18.3690449,9.02495,23.9263676,4.5947155,16.8539415,0.4958603,0.4967872,8.25,9.0,5.798e-09,6.22e-09,0.9279497393337359,0.9321543408360129,771454.7337390421,890199.0145462704,1.1539225512710323
83,MN43284,6364.58984,0.84029,5.91126,9.95052,2007.63,2389.21997,4474.18018,0.70298,0.83659,8.79009,25.2686213,5.1484231,17.6424876,9.36066,23.0872842,4.7137232,15.8958504,0.4958603,0.4967872,8.75,9.25,5.954e-09,6.621e-09,0.9390459647076168,0.8992599305240899,824763.3518563366,974868.8713282831,1.1819982897325596
84,MN4882,8301.33008,1.0191,6.92278,8.21705,1864.83997,1829.88,5661.83984,0.68204,0.66925,5.48946,22.1861877,2.6957464,17.0127308,6.12282,20.1288624,2.4662298,15.1849221,0.4958603,0.4967872,5.33333,6.0,7.284e-09,7.609e-09,0.8965574686174018,0.9572874227888026,483113.89747147466,561846.8966387986,1.162969849510431
85,MN5103,16868.5,0.80403,7.68693,9.91183,2293.07007,2851.97998,12295.4003,0.7289,0.90656,7.91298,20.7453744,1.9270368,16.3406271,9.40274,19.0594083,1.7786587,14.803039,0.4958603,0.4967872,7.75,9.25,1.068e-08,1.133e-08,0.8415610768775911,0.942630185348632,502497.958286994,632260.8041277106,1.2582355683256419
86,MN52738,13579.2002,0.96176,4.9352,6.81156,1451.65002,1509.38,8666.25,0.6382,0.66358,11.60818,26.1345105,3.1359803,20.5208196,12.96159,23.7649943,2.9311279,18.3561558,0.4958603,0.4967872,11.5,12.75,2.11e-09,2.465e-09,0.8955830264651174,0.8559837728194726,180913.0430907507,235552.34627413645,1.3020197010117023
87,MN5629,11487.0,1.01639,5.40292,8.53359,1693.05005,1665.75,7782.33008,0.67749,0.66657,7.39089,22.3813113,2.4266866,17.4769141,8.56785,20.4631494,2.1259774,15.8594615,0.4958603,0.4967872,7.375,8.5,5.968e-09,6.347e-09,0.8626306482956634,0.9402867496455019,385138.11317465425,473936.59010553616,1.2305626836017995
88,MN59487,11678.5996,0.78106,7.07534,11.22662,1995.63,2555.04004,8550.01953,0.73211,0.93733,4.64552,19.4787573,1.5409052,15.4601415,5.57753,17.4568746,1.4280913,13.5510727,0.4958603,0.4967872,4.5,5.5,1.126e-08,1.217e-08,0.8328991506993239,0.925225965488907,449241.2841690113,581873.2200772215,1.29523541264367
89,MN59488,11676.2998,0.65841,6.50341,11.57439,2226.87988,3382.20996,8816.05957,0.75504,1.14677,5.32565,19.6371782,1.6781375,15.4813302,6.2697,17.725442,1.5647259,13.6830055,0.4958603,0.4967872,5.25,6.25,1.124e-08,1.351e-08,0.8494266073336842,0.8319763138415989,514200.0086954338,726246.7436872213,1.4123818191480917
90,MN59491,11717.4003,0.66508,7.38461,11.98376,2263.96997,3404.05005,9006.71973,0.76866,1.15574,4.84846,19.0652941,1.5616822,15.0259013,5.77804,17.08988,1.4428598,13.1693097,0.4958603,0.4967872,4.75,5.75,1.464e-08,1.567e-08,0.8391184553931784,0.9342693044033185,607589.4576841103,773577.4793065601,1.273191082437688
91,MN59506,16282.7998,0.73324,7.14763,10.4503,2091.79004,2852.81006,12107.2002,0.74356,1.01408,6.85941,19.9496854,1.5104236,15.9615512,8.30886,18.1761782,1.3694864,14.3289813,0.4958603,0.4967872,6.5,8.0,9.588e-09,1.129e-08,0.8255536860652364,0.8492471213463241,405121.02765773505,576758.9237131272,1.4236706671281445
92,MN60582,17032.0996,0.48499,7.52537,12.20206,2362.26001,4870.74023,13729.2002,0.80608,1.66205,6.48579,18.8606118,1.4497212,14.93318,7.76262,16.6819737,1.3360093,12.8682539,0.4958603,0.4967872,6.0,7.5,1.606e-08,1.718e-08,0.8355155862324833,0.9348079161816065,613393.3094989824,783882.6256789187,1.2779445317380318
93,MN6156,15669.0,0.78,6.82231,10.14877,2093.44995,2683.90991,11266.2998,0.71902,0.92182,6.641,20.1227983,1.7023628,15.942725,7.82978,18.2112494,1.5241684,14.2093705,0.4958603,0.4967872,6.5,7.75,9.222e-09,1.109e-08,0.8481719792893286,0.8315599639314697,392026.99012259993,554788.4576908789,1.415179239361499
94,MN61635,11698.7002,0.65597,6.7033,11.8646,2213.03003,3373.66992,8840.84961,0.75571,1.15205,5.86963,20.1168219,1.8334562,15.8056552,6.72458,18.1979412,1.6937549,14.0264757,0.4958603,0.4967872,5.75,6.5,1.091e-08,1.297e-08,0.8728619482555044,0.8411719352351581,549027.8128303153,746367.8972991208,1.3594354964486948
95,MN6214,8292.87012,0.93527,6.98143,8.33764,1800.71997,1925.34998,5768.6001,0.69561,0.74375,3.54155,20.9767495,1.8003118,16.6987272,4.27931,19.0125328,1.646154,14.8886682,0.4958603,0.4967872,3.5,4.16667,6.708e-09,7.706e-09,0.827598374504301,0.8704905268621854,287329.0376142353,398093.2202069381,1.3854959579178123
96,MN6226,14422.7002,0.73502,6.60841,10.59982,2167.38989,2948.76001,10536.5,0.73055,0.99392,5.72712,19.9125427,1.7540785,15.6807536,7.00489,17.997538,1.6026267,13.9172008,0.4958603,0.4967872,5.5,7.0,1.256e-08,1.213e-08,0.8175888557850303,1.035449299258038,500238.59865979303,589796.7006178756,1.1790307709121624
97,MN6494,19741.9003,0.6387,6.3498,9.52186,2321.18994,3634.27002,14842.9003,0.75185,1.17717,7.18276,18.7267895,1.5716221,14.6774569,8.97449,16.9957856,1.4512911,13.066784,0.4958603,0.4967872,7.0,8.75,1.439e-08,1.684e-08,0.8003530005604775,0.8545130641330166,525124.5063226098,766391.9658745645,1.4594481054436492
98,MN6537,19733.1992,0.67058,6.98152,9.33145,2224.41992,3317.13989,14777.5996,0.74887,1.11674,6.98416,19.0579121,1.5134598,15.0667417,8.45247,16.9557182,1.3372594,13.1407482,0.4958603,0.4967872,6.75,8.25,1.244e-08,1.606e-08,0.826286280814957,0.7745952677459527,441605.83313557174,688681.4119807478,1.5594934674907805
99,MN6711,20321.0996,0.63684,7.64821,10.9682,2299.29004,3610.45996,15238.0,0.74986,1.17747,6.51533,18.8764622,1.3895895,15.0091621,8.36642,17.0907254,1.2794639,13.333551,0.4958603,0.4967872,6.5,8.25,1.1e-08,1.45e-08,0.7787476602895862,0.7586206896551723,353735.80737822724,597649.4547851374,1.689536208433965
100,MN6840,9708.5498,0.86739,6.98085,8.59992,1891.82996,2181.06006,6822.0,0.70268,0.81011,4.55084,21.235089,2.0712274,16.686151,5.45584,19.440672,1.9157818,15.0471797,0.4958603,0.4967872,4.5,5.33333,8.027e-09,8.676e-09,0.8341227015454998,0.9251959428307976,377388.28135235794,488105.48827557627,1.293377437493467
